datetime,id_time,n_flows,n_packets,traffic_volume,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
2023-10-15 09:00:00+00:00,153,948957,65403998,148.1024,221884,6.71,31.83,552846,16.72,384.82,601049,18.18,417.28,0.79,0.78,0.48,0.46,19.27,127.62
2023-10-15 10:00:00+00:00,154,923529,65493063,144.7841,222584,6.67,32.08,530075,15.88,366.62,597967,17.91,398.31,0.78,0.77,0.48,0.45,19.52,125.13
2023-10-15 11:00:00+00:00,155,929952,63815077,140.9507,226987,6.75,32.04,540022,16.06,374.71,599951,17.84,405.86,0.78,0.77,0.48,0.45,19.41,128.7
2023-10-15 12:00:00+00:00,156,925944,66790251,147.9965,222281,6.6,31.75,533927,15.85,377.76,596965,17.73,409.11,0.78,0.77,0.49,0.46,20.18,126.71
2023-10-15 13:00:00+00:00,157,953653,61983731,135.5671,232703,6.93,31.97,559731,16.67,379.89,605957,18.05,407.21,0.79,0.77,0.47,0.45,18.58,134.34
2023-10-15 14:00:00+00:00,158,947777,64506045,140.3163,247105,7.42,31.74,557160,16.72,379.65,615784,18.48,409.74,0.8,0.79,0.44,0.42,16.13,149.94
2023-10-15 15:00:00+00:00,159,950505,70111634,159.4797,244602,7.15,31.72,554039,16.2,367.36,607447,17.76,389.71,0.79,0.77,0.45,0.43,17.73,142.33
2023-10-15 16:00:00+00:00,160,918963,81320883,183.6061,234457,6.8,30.42,535005,15.51,355.94,583616,16.92,377.55,0.79,0.78,0.46,0.44,18.88,138.37
2023-10-15 17:00:00+00:00,161,910068,80500933,182.4576,243087,6.82,29.51,528663,14.84,341.38,589406,16.54,360.1,0.79,0.78,0.46,0.43,19.0,139.75
2023-10-15 18:00:00+00:00,162,935239,99107083,223.9511,250902,6.95,29.79,528227,14.64,326.69,593657,16.45,339.04,0.79,0.77,0.45,0.43,18.46,140.31
2023-10-15 19:00:00+00:00,163,928739,70764614,156.1492,249784,7.09,30.43,534482,15.16,327.26,587682,16.67,331.31,0.79,0.78,0.45,0.43,17.14,142.39
2023-10-15 20:00:00+00:00,164,901019,53315977,119.8251,231762,7.08,32.09,522981,15.97,339.32,555965,16.98,332.99,0.79,0.77,0.44,0.43,15.15,143.54
2023-10-15 21:00:00+00:00,165,793846,39942661,91.3334,203632,6.9,32.64,470835,15.95,337.58,499160,16.91,333.81,0.79,0.78,0.44,0.44,14.0,145.56
2023-10-15 22:00:00+00:00,166,768548,26559136,57.8195,194172,6.86,32.9,467927,16.54,337.28,480565,16.99,325.11,0.79,0.77,0.44,0.45,12.87,146.96
2023-10-15 23:00:00+00:00,167,795847,35115012,75.7819,199154,7.02,33.82,482546,17.01,354.25,502844,17.72,349.66,0.78,0.77,0.44,0.44,11.91,149.26
2023-10-16 00:00:00+00:00,168,763195,23177004,52.744,189997,6.92,33.16,480734,17.52,353.67,468878,17.08,338.95,0.78,0.77,0.43,0.44,11.69,150.29
2023-10-16 01:00:00+00:00,169,755850,27602479,61.8524,183762,6.74,33.51,468936,17.2,366.12,473445,17.37,368.48,0.78,0.77,0.44,0.45,12.3,148.9
2023-10-16 02:00:00+00:00,170,787126,28488176,62.9268,193466,6.51,31.32,479944,16.15,354.92,488796,16.45,352.54,0.8,0.78,0.45,0.44,13.52,144.78
2023-10-16 03:00:00+00:00,171,905386,51378268,117.678,249546,6.24,26.13,503300,12.58,304.26,580488,14.51,309.03,0.82,0.8,0.46,0.43,15.83,136.94
2023-10-16 04:00:00+00:00,172,1010836,73880006,165.6129,314596,5.46,21.02,512648,8.9,229.26,671502,11.65,231.17,0.83,0.82,0.5,0.45,22.74,120.92
2023-10-16 05:00:00+00:00,173,1103799,84486480,188.4654,359499,5.17,19.4,547449,7.87,208.14,743133,10.69,208.91,0.84,0.83,0.5,0.45,25.83,116.32
2023-10-16 06:00:00+00:00,174,1185986,128009719,310.2378,411974,5.08,17.92,581846,7.18,189.67,811113,10.0,191.04,0.84,0.83,0.5,0.44,27.99,119.37
2023-10-16 07:00:00+00:00,175,1155805,96912774,216.6702,402473,4.9,17.63,576419,7.02,184.34,788266,9.6,186.36,0.84,0.83,0.5,0.45,28.34,116.72
2023-10-16 08:00:00+00:00,176,1191343,92571641,206.2762,404928,4.94,17.98,588123,7.17,183.99,799393,9.75,183.43,0.85,0.84,0.5,0.45,29.54,118.04
2023-10-16 09:00:00+00:00,177,1190257,101794563,221.1042,402506,4.88,17.62,600495,7.28,190.19,793776,9.63,188.56,0.84,0.83,0.5,0.45,28.64,118.4
2023-10-16 10:00:00+00:00,178,1245991,98187140,209.9729,432457,5.2,18.35,640155,7.7,191.7,835146,10.04,192.8,0.84,0.83,0.5,0.44,27.82,124.44
2023-10-16 11:00:00+00:00,179,1175881,102188535,230.4356,398044,5.12,18.85,602188,7.75,199.59,783681,10.08,199.71,0.84,0.83,0.5,0.45,26.71,121.19
2023-10-16 12:00:00+00:00,180,1161975,104647106,238.3378,366469,5.2,20.38,623410,8.84,231.68,758842,10.77,237.31,0.83,0.82,0.5,0.44,26.05,120.99
2023-10-16 13:00:00+00:00,181,1167900,76095881,168.4269,313143,5.16,21.3,684531,11.27,249.14,819978,13.5,250.39,0.83,0.82,0.5,0.46,24.25,121.64
2023-10-16 14:00:00+00:00,182,998455,76434929,168.6421,306457,5.72,23.89,543787,10.15,263.35,687516,12.83,287.19,0.82,0.8,0.49,0.44,22.71,127.61
2023-10-16 15:00:00+00:00,183,957560,82483734,190.8365,259847,5.53,24.66,548653,11.67,291.91,645479,13.73,306.87,0.8,0.79,0.5,0.45,23.71,122.02
2023-10-16 16:00:00+00:00,184,855957,78364360,181.4803,217356,5.5,26.27,511389,12.95,307.15,570067,14.43,316.91,0.78,0.77,0.5,0.46,24.92,120.61
2023-10-16 17:00:00+00:00,185,902339,79878206,179.6905,223307,5.64,26.64,536511,13.55,312.22,590076,14.9,317.75,0.78,0.77,0.5,0.46,25.06,122.09
2023-10-16 18:00:00+00:00,186,932578,81592042,185.4099,231161,5.9,27.61,546851,13.97,322.38,594766,15.19,316.33,0.78,0.77,0.49,0.45,23.21,125.75
2023-10-16 19:00:00+00:00,187,894555,58763739,132.5148,216832,5.92,28.15,533311,14.57,322.07,578842,15.82,313.53,0.77,0.76,0.49,0.46,21.58,126.87
2023-10-16 20:00:00+00:00,188,803651,54548640,125.4735,194693,5.92,29.59,485959,14.77,319.15,524924,15.95,314.95,0.77,0.76,0.49,0.47,19.09,132.27
2023-10-16 21:00:00+00:00,189,768707,37487799,88.2361,179007,5.9,30.6,480709,15.84,335.18,505736,16.67,324.05,0.78,0.77,0.49,0.47,17.27,135.82
2023-10-16 22:00:00+00:00,190,758468,31288364,71.1309,173001,5.88,31.29,481958,16.39,340.82,496624,16.89,325.98,0.77,0.76,0.49,0.49,16.31,133.93
2023-10-16 23:00:00+00:00,191,739624,33884590,79.5153,176463,6.11,32.17,462527,16.01,335.07,496838,17.2,339.12,0.77,0.76,0.48,0.48,15.33,138.32
2023-10-17 00:00:00+00:00,192,772522,30302680,70.4085,187726,6.38,32.7,480310,16.33,339.08,521923,17.75,353.66,0.77,0.76,0.47,0.47,14.45,141.47
2023-10-17 01:00:00+00:00,193,778033,30967683,71.6076,182305,6.11,32.64,483149,16.2,340.47,523506,17.56,354.65,0.76,0.75,0.49,0.49,15.21,134.71
2023-10-17 02:00:00+00:00,194,766831,31497801,69.344,187170,5.86,30.76,464421,14.55,334.1,527522,16.53,355.7,0.77,0.76,0.5,0.48,16.41,128.75
2023-10-17 03:00:00+00:00,195,844504,52997841,122.6283,234197,5.57,25.08,485222,11.54,269.67,582203,13.85,284.74,0.8,0.79,0.49,0.45,18.77,125.12
2023-10-17 04:00:00+00:00,196,1026295,82915147,187.6987,326427,5.13,20.28,515521,8.11,212.73,730466,11.49,228.71,0.83,0.82,0.5,0.45,23.8,118.81
2023-10-17 05:00:00+00:00,197,1110094,94330091,206.6931,374426,5.0,18.79,541536,7.23,187.03,796457,10.64,200.53,0.84,0.83,0.5,0.44,26.25,118.46
2023-10-17 06:00:00+00:00,198,1254478,108435497,239.32,423638,5.07,18.27,616542,7.38,182.2,890388,10.65,189.47,0.84,0.83,0.5,0.44,28.22,121.36
2023-10-17 07:00:00+00:00,199,1337523,106300305,238.8156,424071,5.04,17.84,698282,8.3,180.83,978556,11.63,193.03,0.85,0.84,0.5,0.44,27.75,122.85
2023-10-17 08:00:00+00:00,200,1276198,105044576,243.5956,408254,4.93,17.46,665929,8.04,180.51,939056,11.34,193.49,0.85,0.84,0.5,0.45,28.22,122.2
2023-10-17 09:00:00+00:00,201,1304983,108688076,244.1511,421048,4.98,17.6,672732,7.96,180.54,963821,11.4,193.74,0.85,0.84,0.5,0.44,27.9,123.82
2023-10-17 10:00:00+00:00,202,1334110,115283284,261.4667,417174,4.99,18.51,687048,8.21,185.9,972333,11.63,199.34,0.84,0.83,0.5,0.44,28.91,123.43
2023-10-17 11:00:00+00:00,203,1307453,105237498,231.2511,410321,5.16,18.56,692953,8.72,195.34,955558,12.02,208.09,0.84,0.83,0.5,0.44,26.38,124.97
2023-10-17 12:00:00+00:00,204,1295793,91897625,202.8986,375501,5.16,20.0,686660,9.44,213.92,935455,12.86,228.79,0.83,0.82,0.51,0.45,26.99,119.67
2023-10-17 13:00:00+00:00,205,1133549,60939821,131.1119,322484,5.44,20.41,633634,10.7,202.94,781500,13.19,210.22,0.84,0.82,0.47,0.44,16.57,160.92
2023-10-17 14:00:00+00:00,206,1031097,61839999,142.75,277911,5.62,21.28,590494,11.94,214.25,696807,14.09,219.03,0.84,0.82,0.45,0.43,14.44,174.26
2023-10-17 15:00:00+00:00,207,937598,50904822,109.7875,252103,5.78,22.27,553990,12.71,219.66,640745,14.7,224.67,0.83,0.81,0.44,0.43,13.91,175.34
2023-10-17 16:00:00+00:00,208,870044,49932066,108.4602,224171,5.97,24.39,523039,13.92,243.46,589517,15.69,245.42,0.82,0.8,0.43,0.42,13.6,176.25
2023-10-17 17:00:00+00:00,209,817363,50019889,106.8075,222351,5.92,24.55,475045,12.64,248.97,523237,13.92,244.61,0.83,0.81,0.43,0.42,14.05,177.17
2023-10-17 18:00:00+00:00,210,822806,48346917,99.8472,230137,6.06,24.09,472850,12.45,234.31,532976,14.03,229.87,0.82,0.8,0.42,0.41,13.0,177.56
2023-10-17 19:00:00+00:00,211,765658,41157291,87.8796,220359,6.12,24.64,430444,11.96,226.94,489945,13.61,228.02,0.84,0.82,0.41,0.4,10.96,181.78
2023-10-17 20:00:00+00:00,212,695112,30915077,67.5087,198760,6.01,25.65,393698,11.9,215.93,441046,13.33,219.59,0.84,0.83,0.4,0.4,9.92,184.71
2023-10-17 21:00:00+00:00,213,637420,39319985,96.7155,180270,6.03,26.73,357361,11.95,224.08,408647,13.67,227.66,0.85,0.83,0.38,0.4,8.52,190.08
2023-10-17 22:00:00+00:00,214,626221,24402488,59.1349,175996,6.1,26.78,355634,12.32,227.37,401094,13.89,230.22,0.84,0.82,0.38,0.4,7.97,189.65
2023-10-17 23:00:00+00:00,215,660109,19300770,43.5461,164560,6.01,27.18,406418,14.83,249.18,421439,15.38,234.3,0.83,0.82,0.38,0.41,8.01,188.09
2023-10-18 00:00:00+00:00,216,653574,16988149,36.3615,158937,5.95,27.0,415115,15.55,260.01,413025,15.47,241.02,0.84,0.82,0.39,0.42,8.07,187.51
2023-10-18 01:00:00+00:00,217,743784,14547176,28.9393,163823,6.04,27.52,481602,17.76,277.52,459754,16.95,252.77,0.84,0.82,0.38,0.41,7.67,188.35
2023-10-18 02:00:00+00:00,218,745317,20448243,44.0171,178603,5.87,25.47,459290,15.09,245.31,521013,17.12,258.79,0.84,0.82,0.41,0.42,8.77,182.3
2023-10-18 03:00:00+00:00,219,832029,30063097,65.695,231001,5.68,21.89,487037,11.98,201.55,594934,14.63,213.13,0.85,0.83,0.44,0.43,10.65,173.62
2023-10-18 04:00:00+00:00,220,1034483,62253708,133.7005,326402,5.38,18.0,561543,9.26,161.47,731818,12.06,170.49,0.86,0.84,0.45,0.43,14.39,169.03
2023-10-18 05:00:00+00:00,221,1117833,69370684,150.1019,375075,5.29,16.59,609422,8.59,146.94,788145,11.11,154.63,0.86,0.84,0.46,0.43,15.68,166.65
2023-10-18 06:00:00+00:00,222,1213988,72846240,160.8186,416949,5.25,15.87,650169,8.19,136.09,842832,10.62,141.34,0.87,0.85,0.47,0.44,16.78,166.26
2023-10-18 07:00:00+00:00,223,1243449,67434209,148.3957,413211,5.19,15.93,696197,8.74,143.93,838954,10.54,142.02,0.87,0.85,0.46,0.44,16.35,168.33
2023-10-18 08:00:00+00:00,224,1311736,53931767,114.5539,370053,4.95,14.9,802519,10.73,185.94,920851,12.31,168.85,0.87,0.85,0.47,0.45,17.17,168.07
2023-10-18 09:00:00+00:00,225,1297247,50755913,109.8383,361602,4.92,15.03,791986,10.78,189.38,919613,12.51,173.9,0.86,0.84,0.48,0.45,17.5,166.18
2023-10-18 10:00:00+00:00,226,1346093,56361430,118.887,373745,5.12,16.12,824992,11.31,201.21,964616,13.22,188.02,0.86,0.85,0.47,0.45,17.68,167.83
2023-10-18 11:00:00+00:00,227,1283693,57471953,124.7252,362555,5.22,16.57,786632,11.33,207.09,882489,12.71,187.6,0.86,0.84,0.46,0.44,16.43,169.63
2023-10-18 12:00:00+00:00,228,1241545,59159774,130.2151,349205,5.53,17.95,728818,11.54,212.94,828349,13.11,202.03,0.86,0.84,0.45,0.43,15.37,172.63
2023-10-18 13:00:00+00:00,229,1147636,57376768,119.7009,317924,5.54,19.3,679684,11.84,221.84,796131,13.87,218.11,0.85,0.84,0.45,0.43,14.12,173.46
2023-10-18 14:00:00+00:00,230,1114435,54920265,114.8203,282908,5.56,20.32,659817,12.97,235.16,753265,14.81,228.21,0.85,0.83,0.44,0.43,14.08,174.46
2023-10-18 15:00:00+00:00,231,1057470,47993991,102.7035,249949,5.68,21.98,665036,15.1,268.11,689600,15.66,245.53,0.83,0.81,0.44,0.43,13.38,175.01
2023-10-18 16:00:00+00:00,232,998502,49175735,107.9334,215141,5.78,22.96,644932,17.32,296.86,626284,16.82,266.87,0.83,0.81,0.43,0.43,13.41,174.17
2023-10-18 17:00:00+00:00,233,1009216,48439874,103.9989,213787,5.8,22.98,655588,17.8,299.24,610149,16.56,247.53,0.83,0.81,0.43,0.42,13.49,174.83
2023-10-18 18:00:00+00:00,234,933898,46287516,99.2393,211392,5.95,22.99,606397,17.06,275.52,592763,16.68,238.22,0.83,0.81,0.42,0.42,12.65,177.01
2023-10-18 19:00:00+00:00,235,950712,32612458,71.2154,190023,5.93,23.26,645074,20.13,337.42,592201,18.48,268.22,0.83,0.81,0.42,0.42,11.12,180.54
2023-10-18 20:00:00+00:00,236,932910,27235262,61.9031,170192,5.82,23.6,640784,21.92,344.9,556023,19.02,262.66,0.83,0.81,0.41,0.42,10.06,180.79
2023-10-18 21:00:00+00:00,237,965126,17351704,34.5009,156504,5.7,25.11,665459,24.23,374.19,552401,20.11,279.16,0.83,0.81,0.4,0.42,9.07,181.95
2023-10-18 22:00:00+00:00,238,930601,13338676,25.2706,151345,5.72,25.68,648151,24.5,377.95,534338,20.2,276.97,0.83,0.81,0.4,0.42,8.35,183.69
2023-10-18 23:00:00+00:00,239,938215,21220999,50.2052,150396,5.81,26.28,655583,25.31,388.06,542551,20.95,291.53,0.83,0.81,0.39,0.42,8.02,184.4
2023-10-19 00:00:00+00:00,240,918079,11545543,21.7198,142271,5.65,26.39,645257,25.62,392.49,534270,21.21,295.04,0.83,0.81,0.4,0.42,8.13,184.73
2023-10-19 01:00:00+00:00,241,926037,17644993,39.6914,146561,5.66,26.05,649853,25.08,386.06,539273,20.81,292.77,0.82,0.81,0.39,0.41,8.11,184.05
2023-10-19 02:00:00+00:00,242,959175,16303046,33.4824,158386,5.58,25.33,665057,23.43,371.5,578151,20.37,296.32,0.83,0.82,0.41,0.42,9.06,180.02
2023-10-19 03:00:00+00:00,243,1055673,26588671,57.3684,199205,5.37,21.2,727503,19.6,310.05,637248,17.17,237.96,0.85,0.83,0.44,0.43,10.82,173.61
2023-10-19 04:00:00+00:00,244,1138234,47144505,106.1709,285750,5.26,17.99,714043,13.14,247.12,729039,13.41,194.19,0.86,0.85,0.45,0.43,14.26,171.05
2023-10-19 05:00:00+00:00,245,1170621,47511196,97.4944,313193,5.07,16.98,724258,11.72,227.75,771357,12.48,187.16,0.86,0.85,0.46,0.43,16.11,169.02
2023-10-19 06:00:00+00:00,246,1171150,62187880,134.4622,335121,4.94,15.81,715694,10.56,201.18,774762,11.43,163.86,0.86,0.85,0.47,0.44,17.29,167.46
2023-10-19 07:00:00+00:00,247,1225206,52751497,110.3042,339878,4.97,16.11,747587,10.93,211.73,801419,11.72,171.64,0.86,0.85,0.47,0.44,17.43,168.91
2023-10-19 08:00:00+00:00,248,1246666,55892808,117.7873,352304,5.1,16.64,749417,10.84,213.92,818559,11.84,174.13,0.86,0.84,0.47,0.44,19.1,163.98
2023-10-19 09:00:00+00:00,249,1271330,59551908,126.4039,370122,5.19,17.25,754742,10.58,218.66,848007,11.89,187.38,0.86,0.84,0.48,0.44,20.35,156.49
2023-10-19 10:00:00+00:00,250,1290782,62424122,138.7173,347313,5.14,16.85,789494,11.69,222.37,861898,12.76,185.16,0.86,0.84,0.47,0.44,18.4,165.64
2023-10-19 11:00:00+00:00,251,1315526,49811798,102.9732,320227,5.19,17.83,831463,13.47,243.04,870711,14.11,200.45,0.86,0.84,0.46,0.44,17.1,168.46
2023-10-19 12:00:00+00:00,252,1310759,59586858,128.8427,322458,5.52,19.38,787142,13.47,258.15,783122,13.4,212.64,0.85,0.83,0.46,0.43,16.98,165.09
2023-10-19 13:00:00+00:00,253,1093236,57130959,121.9581,309026,5.86,21.5,605841,11.48,238.68,715690,13.56,238.73,0.85,0.83,0.44,0.42,15.8,165.38
2023-10-19 14:00:00+00:00,254,987363,51450529,107.2499,263110,5.88,23.09,575200,12.86,252.37,648690,14.5,251.51,0.84,0.82,0.45,0.43,15.95,165.83
2023-10-19 15:00:00+00:00,255,1301248,46682178,105.3598,224158,5.79,23.53,869271,22.47,395.31,627325,16.22,262.15,0.83,0.81,0.45,0.43,15.5,165.9
2023-10-19 16:00:00+00:00,256,1073512,38632901,81.3043,198256,5.96,25.44,733869,22.07,355.4,742010,22.31,326.35,0.82,0.8,0.44,0.43,15.3,166.7
2023-10-19 17:00:00+00:00,257,1006831,79261754,211.205,187234,5.81,24.59,696118,21.61,335.67,581372,18.05,258.33,0.81,0.79,0.45,0.44,15.37,164.14
2023-10-19 18:00:00+00:00,258,1066213,43799210,93.8851,201342,6.14,25.95,717946,21.91,330.38,749833,22.88,314.41,0.81,0.8,0.43,0.42,14.38,167.68
2023-10-19 19:00:00+00:00,259,1067601,39151826,87.8199,191831,6.14,26.18,715692,22.92,343.61,699782,22.41,300.71,0.81,0.8,0.42,0.42,13.57,169.65
2023-10-19 20:00:00+00:00,260,1119714,30074005,66.9171,175008,6.08,26.72,760881,26.44,399.59,575664,20.01,272.3,0.81,0.79,0.42,0.42,12.44,172.16
2023-10-19 21:00:00+00:00,261,1056794,21404830,47.2707,168812,6.32,27.18,737862,27.64,401.65,587586,22.01,288.85,0.82,0.8,0.41,0.42,10.55,177.59
2023-10-19 22:00:00+00:00,262,1004739,17850279,38.0173,162711,6.33,26.93,705608,27.46,374.69,614697,23.92,305.18,0.82,0.81,0.4,0.41,9.62,179.93
2023-10-19 23:00:00+00:00,263,987636,13139356,27.2461,146298,6.06,27.25,700124,29.02,402.4,623379,25.84,322.97,0.82,0.8,0.41,0.43,9.5,179.41
2023-10-20 00:00:00+00:00,264,959992,19643932,47.1085,150641,6.12,26.81,674098,27.4,410.43,587851,23.89,329.19,0.82,0.81,0.4,0.42,9.23,180.74
2023-10-20 01:00:00+00:00,265,929836,20872295,50.2126,155122,6.15,27.24,639574,25.36,405.98,538209,21.34,327.66,0.82,0.81,0.4,0.41,9.15,180.6
2023-10-20 02:00:00+00:00,266,930820,22324369,46.0623,166339,6.14,27.5,626274,23.13,383.34,585083,21.61,347.49,0.83,0.81,0.4,0.41,10.11,176.3
2023-10-20 03:00:00+00:00,267,960234,24238853,50.9135,200096,6.05,23.87,636299,19.23,336.32,706384,21.35,347.22,0.84,0.83,0.43,0.42,12.12,169.68
2023-10-20 04:00:00+00:00,268,1052977,44945658,99.3396,268621,6.08,20.43,666267,15.09,276.39,776160,17.58,282.67,0.85,0.84,0.44,0.42,15.03,167.22
2023-10-20 05:00:00+00:00,269,1121956,50299694,109.1089,303212,5.86,19.27,693648,13.42,255.73,823292,15.92,262.67,0.86,0.84,0.45,0.42,17.31,166.19
2023-10-20 06:00:00+00:00,270,1117845,62689626,128.8264,321268,5.75,18.25,686343,12.29,236.24,829669,14.86,243.01,0.86,0.84,0.46,0.43,18.98,164.3
2023-10-20 07:00:00+00:00,271,1125039,56538510,117.9499,320783,5.79,18.55,697209,12.59,237.4,828332,14.96,243.26,0.86,0.84,0.46,0.43,19.03,166.64
2023-10-20 08:00:00+00:00,272,1165246,65473125,142.8013,314495,5.71,19.85,722376,13.12,257.76,858294,15.59,264.54,0.85,0.83,0.47,0.44,22.71,152.83
2023-10-20 09:00:00+00:00,273,1174603,64352026,139.5395,315367,5.96,20.16,720267,13.61,265.54,864275,16.33,273.33,0.85,0.83,0.47,0.44,21.59,156.38
2023-10-20 10:00:00+00:00,274,1124720,66528706,137.9471,305238,6.4,21.6,706336,14.8,264.89,801250,16.79,262.65,0.85,0.83,0.45,0.43,18.77,167.23
2023-10-20 11:00:00+00:00,275,1118566,57864043,125.4681,290554,6.61,23.52,709254,16.14,287.59,805528,18.33,291.26,0.85,0.83,0.44,0.42,17.04,171.91
2023-10-20 12:00:00+00:00,276,1122056,47213086,90.5213,271580,6.87,25.54,723192,18.28,320.27,806343,20.38,330.45,0.84,0.82,0.43,0.42,15.35,173.06
2023-10-20 13:00:00+00:00,277,1085767,45456174,94.5793,251275,7.05,28.02,715096,20.08,344.03,786508,22.08,354.55,0.83,0.81,0.42,0.41,14.1,174.12
2023-10-20 14:00:00+00:00,278,1054053,38064122,82.0197,219971,6.94,29.55,713215,22.5,374.52,743590,23.46,384.52,0.83,0.81,0.42,0.41,13.74,175.81
2023-10-20 15:00:00+00:00,279,1058912,42128345,91.7365,218445,7.16,30.6,718956,23.57,382.88,742374,24.34,387.54,0.82,0.81,0.42,0.41,13.1,176.84
2023-10-20 16:00:00+00:00,280,1003357,39218785,84.4946,206371,7.21,30.59,684198,23.9,379.03,712794,24.9,385.62,0.81,0.8,0.41,0.41,13.04,176.32
2023-10-20 17:00:00+00:00,281,983284,43157148,92.8905,198935,7.21,30.21,680128,24.65,377.18,687252,24.91,377.36,0.82,0.8,0.41,0.41,12.92,177.52
2023-10-20 18:00:00+00:00,282,964091,49228863,113.1241,193102,7.0,29.86,658378,23.85,375.07,685482,24.84,377.29,0.82,0.8,0.41,0.41,12.45,177.46
2023-10-20 19:00:00+00:00,283,946394,36903955,75.761,186318,6.92,27.99,644950,23.96,384.51,683409,25.39,386.37,0.81,0.8,0.41,0.41,12.23,178.32
2023-10-20 20:00:00+00:00,284,932724,33401432,72.1246,175997,6.89,28.5,640517,25.09,394.58,669359,26.22,393.34,0.81,0.8,0.41,0.41,11.33,178.02
2023-10-20 21:00:00+00:00,285,905436,26514765,57.163,160270,6.71,29.59,625229,26.17,398.68,646589,27.07,397.57,0.81,0.79,0.4,0.41,10.6,178.39
2023-10-20 22:00:00+00:00,286,898592,17415138,36.4101,157969,6.75,29.56,621093,26.55,403.48,639288,27.33,399.96,0.8,0.79,0.39,0.41,9.4,181.95
2023-10-20 23:00:00+00:00,287,995838,16781655,35.2617,150289,6.65,30.39,707936,31.31,422.32,693430,30.67,415.34,0.81,0.8,0.4,0.42,9.31,181.42
2023-10-21 00:00:00+00:00,288,986026,15590627,34.2206,148603,6.61,29.32,707829,31.48,424.28,693087,30.82,416.88,0.81,0.8,0.39,0.41,8.86,182.25
2023-10-21 01:00:00+00:00,289,1014444,11642292,21.6421,147617,6.52,29.14,723156,31.93,432.32,703046,31.05,423.92,0.81,0.79,0.39,0.41,8.75,182.04
2023-10-21 02:00:00+00:00,290,1016592,24725051,62.7504,146711,6.52,29.33,727983,32.36,445.06,703358,31.27,437.39,0.81,0.8,0.39,0.42,8.74,182.42
2023-10-21 03:00:00+00:00,291,1098319,16758245,36.3317,146321,6.38,28.22,790145,34.45,453.3,776918,33.87,442.11,0.81,0.79,0.41,0.42,9.12,178.49
2023-10-21 04:00:00+00:00,292,1072444,26357031,61.6696,164197,6.48,27.93,751083,29.64,426.14,765033,30.19,428.0,0.81,0.8,0.41,0.42,9.88,176.6
2023-10-21 05:00:00+00:00,293,1067203,25770787,52.6515,172773,6.38,26.88,741178,27.35,403.04,764309,28.2,406.87,0.81,0.8,0.42,0.42,11.1,174.51
2023-10-21 06:00:00+00:00,294,1065286,34769849,78.1775,186321,6.51,25.94,729578,25.47,375.64,760502,26.55,378.31,0.81,0.8,0.42,0.42,11.93,172.97
2023-10-21 07:00:00+00:00,295,1089047,39645927,88.5013,194219,6.53,26.24,734186,24.68,366.38,774735,26.04,368.04,0.81,0.8,0.43,0.42,12.98,171.78
2023-10-21 08:00:00+00:00,296,1014341,37304770,81.9198,188980,6.35,26.02,687915,23.13,355.37,754530,25.37,368.76,0.81,0.8,0.43,0.43,13.39,169.78
2023-10-21 09:00:00+00:00,297,1061441,37808643,84.5402,196236,6.58,26.47,721233,24.18,367.97,777006,26.05,378.92,0.82,0.81,0.43,0.42,13.31,171.57
2023-10-21 10:00:00+00:00,298,1056450,35864443,78.5979,195059,6.49,26.84,714375,23.77,354.64,770104,25.62,365.5,0.82,0.8,0.43,0.42,13.26,170.96
2023-10-21 11:00:00+00:00,299,1073898,37898811,82.0597,187522,6.48,27.25,741837,25.63,370.9,770211,26.61,368.62,0.81,0.8,0.43,0.43,13.68,170.29
2023-10-21 12:00:00+00:00,300,1063434,32376782,67.5847,179294,6.35,26.64,737682,26.14,365.56,813239,28.82,383.38,0.81,0.8,0.44,0.43,14.06,169.52
2023-10-21 13:00:00+00:00,301,1009434,33542604,70.2636,179296,6.45,27.61,688125,24.75,370.93,763131,27.45,387.83,0.81,0.79,0.43,0.43,13.37,171.65
2023-10-21 14:00:00+00:00,302,1004514,32287932,69.7324,176431,6.46,28.03,691881,25.35,378.62,755547,27.68,392.29,0.81,0.8,0.43,0.43,13.13,172.27
2023-10-21 15:00:00+00:00,303,1031545,40112265,90.2269,178745,6.54,28.33,707941,25.91,384.85,768141,28.11,398.11,0.81,0.79,0.43,0.43,13.86,171.77
2023-10-21 16:00:00+00:00,304,1095058,50332671,109.7292,181873,6.38,29.46,754795,26.47,413.2,818540,28.7,425.17,0.79,0.78,0.47,0.45,17.76,149.62
2023-10-21 17:00:00+00:00,305,1082408,53010797,116.7168,187758,6.41,30.96,741459,25.3,437.58,786933,26.86,444.8,0.78,0.77,0.48,0.46,18.72,141.43
2023-10-21 18:00:00+00:00,306,1057631,48019372,103.8122,184332,6.4,31.22,721325,25.06,430.01,777555,27.02,438.54,0.77,0.76,0.48,0.46,19.07,140.37
2023-10-21 19:00:00+00:00,307,1066347,48490329,107.0257,180441,6.44,31.75,736941,26.29,440.89,770053,27.47,438.9,0.77,0.76,0.48,0.46,18.28,142.11
2023-10-21 20:00:00+00:00,308,1050935,41025837,90.7634,176346,6.43,30.46,721010,26.29,440.16,732644,26.72,419.08,0.77,0.75,0.47,0.46,16.23,144.79
